ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1668453	0.51565	1.58e-01	1.4428292	-5.0309	0.06247888	62865607	TRIM36	tripartite motif containing 36
ILMN_1733249	0.51565	1.58e-01	1.4428161	-5.0309	0.06224026	133908608	GNB4	G protein subunit beta 4
ILMN_1727540	0.51565	1.58e-01	-1.4426055	-5.0312	-0.1075272	987996600	C1orf112	chromosome 1 open reading frame 112
ILMN_1690473	0.51565	1.58e-01	-1.4425889	-5.0312	-0.13106223	340805843	NFKBIB	NFKB inhibitor beta
ILMN_1679641	0.51565	1.58e-01	1.4424933	-5.0313	0.09212798	556503340	FAM120B	family with sequence similarity 120B
ILMN_1803698	0.51565	1.58e-01	1.4424349	-5.0314	0.05973743	325652072	STX16	syntaxin 16
ILMN_1712636	0.51565	1.58e-01	1.4423533	-5.0315	0.10831746	341865577	NVL	nuclear VCP-like
ILMN_1652287	0.51565	1.58e-01	1.4423262	-5.0315	0.03800317	189339247	NOG	noggin
ILMN_1758315	0.51574	1.58e-01	1.4421334	-5.0318	0.13191882	293597570	SLC9A9	solute carrier family 9 member A9
ILMN_1680436	0.51574	1.58e-01	-1.441855	-5.0322	-0.06911262	NA		
ILMN_1815292	0.51574	1.58e-01	-1.441817	-5.0322	-0.06740692	72187675	RPL7	ribosomal protein L7
ILMN_1719728	0.51574	1.58e-01	-1.4418048	-5.0322	-0.15477711	1007389160	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
ILMN_1711346	0.51574	1.58e-01	-1.4417409	-5.0323	-0.08848966	328927008	EGFLAM	EGF like, fibronectin type III and laminin G domains
ILMN_1681741	0.51574	1.58e-01	-1.4416539	-5.0324	-0.11057185	331284142	COA6	cytochrome c oxidase assembly factor 6
ILMN_1661051	0.51574	1.58e-01	-1.4416306	-5.0324	-0.04850471	18375679	WBP11	WW domain binding protein 11
ILMN_1762871	0.51574	1.58e-01	1.4415613	-5.0325	0.04509658	115583668	RNASE13	ribonuclease A family member 13 (inactive)
ILMN_1771030	0.51584	1.58e-01	1.4413472	-5.0328	0.05478743	296010793	MMP13	matrix metallopeptidase 13
ILMN_1772489	0.51584	1.58e-01	1.4412121	-5.033	0.14506119	1042705568	NEMF	nuclear export mediator factor
ILMN_1813295	0.51584	1.58e-01	-1.4410434	-5.0332	-0.08176328	343790973	LMO3	LIM domain only 3
ILMN_1680652	0.51584	1.58e-01	1.4410344	-5.0332	0.23831276	385137126	SELENBP1	selenium binding protein 1
ILMN_1721628	0.51584	1.58e-01	1.4409344	-5.0334	0.03337099	153251244	C19orf73	chromosome 19 open reading frame 73
ILMN_1797975	0.51584	1.58e-01	-1.4408957	-5.0334	-0.11252774	4504098	CXCR3	C-X-C motif chemokine receptor 3
ILMN_1655307	0.51584	1.58e-01	-1.4408126	-5.0335	-0.08071246	189491674	FAM136A	family with sequence similarity 136 member A
ILMN_1695658	0.51584	1.58e-01	1.4407895	-5.0336	0.09572183	195539383	KIF20A	kinesin family member 20A
ILMN_1693802	0.51602	1.58e-01	1.4405152	-5.0339	0.10004589	612339374	TBC1D3C	TBC1 domain family member 3C
ILMN_1793870	0.51612	1.58e-01	-1.4403062	-5.0342	-0.03123693	268840044	IL1RAP	interleukin 1 receptor accessory protein
ILMN_1812041	0.51612	1.58e-01	-1.4401092	-5.0344	-0.07861952	49619236	UPK1B	uroplakin 1B
ILMN_1694795	0.51612	1.58e-01	1.4401088	-5.0344	0.10303996	538919612	MDH2	malate dehydrogenase 2
ILMN_1726924	0.51612	1.59e-01	-1.4400162	-5.0346	-0.03441064	313482813	SYNGR4	synaptogyrin 4
ILMN_1699991	0.51612	1.59e-01	1.4399848	-5.0346	0.04721068	586946379	LCK	LCK proto-oncogene, Src family tyrosine kinase
ILMN_1660144	0.51613	1.59e-01	-1.4398457	-5.0348	-0.09082718	523425754	TCF20	transcription factor 20
ILMN_1701375	0.51613	1.59e-01	-1.4397457	-5.0349	-0.13710488	359751373	FBXW5	F-box and WD repeat domain containing 5
ILMN_1717127	0.51613	1.59e-01	-1.4397294	-5.0349	-0.04731329	262118323	LST1	leukocyte specific transcript 1
ILMN_1781173	0.5164	1.59e-01	-1.439352	-5.0354	-0.0370471	1013399451	HDAC9	histone deacetylase 9
ILMN_1683475	0.51643	1.59e-01	-1.4392327	-5.0356	-0.17437029	193083118	TOMM40	translocase of outer mitochondrial membrane 40
ILMN_1657153	0.51645	1.59e-01	-1.4390997	-5.0358	-0.06553999	460417292	ACTR3	ARP3 actin related protein 3 homolog
ILMN_1651236	0.51645	1.59e-01	1.4390442	-5.0358	0.04428429	NA		
ILMN_1678535	0.51653	1.59e-01	1.4388793	-5.0361	0.11805593	170295798	ESR1	estrogen receptor 1
ILMN_1685582	0.51661	1.59e-01	1.4385584	-5.0365	0.03272509	733215122	MYT1L	myelin transcription factor 1 like
ILMN_1803559	0.51661	1.59e-01	-1.4383782	-5.0367	-0.37078362	NA		
ILMN_1663578	0.51661	1.59e-01	1.4383741	-5.0367	0.04009181	NA		
ILMN_1693334	0.51661	1.59e-01	-1.4383556	-5.0367	-0.07354907	217272856	P4HA1	prolyl 4-hydroxylase subunit alpha 1
ILMN_1778974	0.51661	1.59e-01	-1.4382639	-5.0369	-0.10100024	NA		
ILMN_1673553	0.51661	1.59e-01	-1.4382429	-5.0369	-0.03115105	206725451	PTH2	parathyroid hormone 2
ILMN_1701827	0.51661	1.59e-01	-1.4382083	-5.0369	-0.03478983	187608355	CADM3	cell adhesion molecule 3
ILMN_1810703	0.51661	1.59e-01	-1.4381272	-5.037	-0.04607021	987437910	FANCD2	Fanconi anemia complementation group D2
ILMN_1745034	0.51664	1.59e-01	1.4379935	-5.0372	0.20405103	221139765	SLC11A2	solute carrier family 11 member 2
ILMN_1712095	0.51664	1.59e-01	-1.4379305	-5.0373	-0.09805473	283436081	FOXO4	forkhead box O4
ILMN_1663213	0.51664	1.59e-01	1.4378534	-5.0374	0.04614268	312434032	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
ILMN_1666485	0.51719	1.59e-01	1.4371642	-5.0383	0.03538121	194578894	HERC2P2	hect domain and RLD 2 pseudogene 2
ILMN_1768930	0.51725	1.59e-01	1.4370177	-5.0385	0.08960746	60279267	U2AF2	U2 small nuclear RNA auxiliary factor 2
ILMN_1808071	0.51725	1.59e-01	-1.4368512	-5.0387	-0.07121691	208610006	KIF14	kinesin family member 14
ILMN_1725620	0.51725	1.59e-01	1.436749	-5.0388	0.09683048	527317397	GGNBP2	gametogenetin binding protein 2
ILMN_1802146	0.51725	1.60e-01	1.4365379	-5.0391	0.05943435	374671818	ZNF74	zinc finger protein 74
ILMN_1722505	0.51725	1.60e-01	-1.4365218	-5.0391	-0.04036439	611434995	DEFB105A	defensin beta 105A
ILMN_1759530	0.51725	1.60e-01	-1.4363672	-5.0393	-0.06095474	148806922	PRSS45	protease, serine 45
ILMN_1795666	0.51725	1.60e-01	1.4363559	-5.0394	0.12824588	196259810	SNX24	sorting nexin 24
ILMN_1705546	0.51725	1.60e-01	1.4361386	-5.0396	0.06114425	553727227	POU5F1	POU class 5 homeobox 1
ILMN_1714847	0.51725	1.60e-01	-1.4360778	-5.0397	-0.15350239	558472803	DCAF10	DDB1 and CUL4 associated factor 10
ILMN_1673729	0.51725	1.60e-01	-1.4360563	-5.0398	-0.05976003	216548548	RHOBTB1	Rho related BTB domain containing 1
ILMN_1678007	0.51725	1.60e-01	-1.4360492	-5.0398	-0.03262816	NA		
ILMN_1668312	0.51725	1.60e-01	1.4359862	-5.0398	0.25922654	47933386	SLC2A9	solute carrier family 2 member 9
ILMN_1760246	0.51725	1.60e-01	1.4359712	-5.0399	0.03404068	150456461	BSN	bassoon presynaptic cytomatrix protein
ILMN_1699537	0.51725	1.60e-01	1.4359051	-5.04	0.46067317	809281396	C9orf135	chromosome 9 open reading frame 135
ILMN_1744299	0.51725	1.60e-01	1.4357164	-5.0402	0.24385605	751130467	ADGRF1	adhesion G protein-coupled receptor F1
ILMN_1726230	0.51725	1.60e-01	-1.4356961	-5.0402	-0.38343705	110618225	CD1B	CD1b molecule
ILMN_1799058	0.51725	1.60e-01	-1.4355906	-5.0404	-0.08070608	1024336684	C6orf223	chromosome 6 open reading frame 223
ILMN_1681239	0.51725	1.60e-01	1.4353567	-5.0407	0.18666698	296278250	MYO1F	myosin IF
ILMN_1812328	0.51725	1.60e-01	1.435192	-5.0409	0.08050061	19913364	TBL1Y	transducin (beta)-like 1, Y-linked
ILMN_1774350	0.51725	1.60e-01	-1.4351796	-5.0409	-0.18902207	384381482	MYOZ3	myozenin 3
ILMN_1807272	0.51725	1.60e-01	1.4351789	-5.0409	0.03781315	148806899	PRSS48	protease, serine 48
ILMN_1692858	0.51725	1.60e-01	1.4351094	-5.041	0.06388039	34878756	FBXO25	F-box protein 25
ILMN_1690284	0.51725	1.60e-01	1.4350637	-5.0411	0.04039605	77695910	TIAL1	TIA1 cytotoxic granule-associated RNA binding protein-like 1
ILMN_1718679	0.51725	1.60e-01	1.4350333	-5.0411	0.07876398	312596876	USP19	ubiquitin specific peptidase 19
ILMN_1655545	0.51725	1.60e-01	1.4349654	-5.0412	0.191724	226246518	ZMYND12	zinc finger MYND-type containing 12
ILMN_1795672	0.51725	1.60e-01	1.4349578	-5.0412	0.04109555	NA		
ILMN_1766475	0.51731	1.60e-01	1.4348062	-5.0414	0.02937089	148539887	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
ILMN_1724367	0.51731	1.60e-01	1.434702	-5.0415	0.09188286	38569472	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
ILMN_1796759	0.51731	1.60e-01	-1.4346439	-5.0416	-0.04710809	NA		
ILMN_1716397	0.51734	1.60e-01	1.4345286	-5.0418	0.14529998	385719188	LAYN	layilin
ILMN_1746871	0.51735	1.60e-01	-1.4344304	-5.0419	-0.04091218	217416330	TNRC6C	trinucleotide repeat containing 6C
ILMN_1715226	0.51737	1.60e-01	-1.4343297	-5.042	-0.17135896	164663804	METTL7B	methyltransferase like 7B
ILMN_1810540	0.51747	1.60e-01	1.4341125	-5.0423	0.05096653	119220549	SDK1	sidekick cell adhesion molecule 1
ILMN_1669768	0.51747	1.60e-01	-1.4340613	-5.0424	-0.12255759	44890066	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
ILMN_1764927	0.51782	1.60e-01	-1.4335555	-5.043	-0.06818283	160298203	CDC42EP1	CDC42 effector protein 1
ILMN_1667022	0.51782	1.60e-01	1.4334709	-5.0431	0.11359173	355477265	PASK	PAS domain containing serine/threonine kinase
ILMN_1657332	0.51782	1.60e-01	-1.4334274	-5.0432	-0.09550829	46094078	CCDC85B	coiled-coil domain containing 85B
ILMN_1784967	0.51784	1.60e-01	1.4333282	-5.0433	0.14690321	565324147	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
ILMN_1663777	0.51792	1.60e-01	-1.4331568	-5.0435	-0.04320077	332078557	AKT3	AKT serine/threonine kinase 3
ILMN_1694057	0.51803	1.61e-01	-1.4329472	-5.0438	-0.15580934	665821254	EIF3K	eukaryotic translation initiation factor 3 subunit K
ILMN_1736026	0.51812	1.61e-01	-1.432775	-5.044	-0.05394187	189571606	MMP8	matrix metallopeptidase 8
ILMN_1677846	0.51815	1.61e-01	1.4326575	-5.0442	0.04179144	293651583	TCF7	transcription factor 7 (T-cell specific, HMG-box)
ILMN_1775192	0.51824	1.61e-01	1.432475	-5.0444	0.11022174	117938250	BCLAF1	BCL2 associated transcription factor 1
ILMN_1652314	0.51829	1.61e-01	1.4321713	-5.0448	0.16045442	325652011	SPAG1	sperm associated antigen 1
ILMN_1682312	0.51829	1.61e-01	-1.4321481	-5.0449	-0.19754792	163854302	CYBB	cytochrome b-245 beta chain
ILMN_1790301	0.51829	1.61e-01	-1.4321326	-5.0449	-0.10374734	52317197	OR2L3	olfactory receptor family 2 subfamily L member 3
ILMN_1805796	0.51829	1.61e-01	1.4320965	-5.0449	0.14552091	215820624	FLYWCH2	FLYWCH family member 2
ILMN_1736741	0.51837	1.61e-01	-1.4319287	-5.0452	-0.05679799	258613927	RASSF8	Ras association domain family member 8
ILMN_1703132	0.51856	1.61e-01	-1.4316323	-5.0455	-0.11375842	115430225	LYRM2	LYR motif containing 2
ILMN_1744839	0.51859	1.61e-01	-1.4315171	-5.0457	-0.03923262	441418813	USP20	ubiquitin specific peptidase 20
ILMN_1720482	0.51861	1.61e-01	1.4313467	-5.0459	0.05089377	109637777	CEND1	cell cycle exit and neuronal differentiation 1
ILMN_1651316	0.51861	1.61e-01	-1.4313346	-5.0459	-0.05541149	221554485	CD69	CD69 molecule
ILMN_1808636	0.51869	1.61e-01	1.4311048	-5.0462	0.04990982	518832178	LARP1B	La ribonucleoprotein domain family member 1B
ILMN_1782341	0.51869	1.61e-01	1.4310482	-5.0463	0.04191363	188528640	SESTD1	SEC14 and spectrin domain containing 1
ILMN_1696666	0.51869	1.61e-01	1.4309998	-5.0464	0.04122398	307133737	DBF4B	DBF4 zinc finger B
ILMN_1761684	0.51892	1.61e-01	1.4305185	-5.047	0.04133311	32455272	WNK2	WNK lysine deficient protein kinase 2
ILMN_1676062	0.51892	1.61e-01	1.4303353	-5.0472	0.1752184	209364535	DIP2C	disco interacting protein 2 homolog C
ILMN_1802082	0.51892	1.61e-01	-1.4301736	-5.0474	-0.24013959	150378438	PRDM8	PR/SET domain 8
ILMN_1742341	0.51892	1.61e-01	1.4301572	-5.0475	0.10199835	55749423	TCEAL1	transcription elongation factor A like 1
ILMN_1705070	0.51892	1.61e-01	-1.4301165	-5.0475	-0.05336387	NA		
ILMN_1675461	0.51892	1.61e-01	1.4300686	-5.0476	0.03682511	385137136	NFATC2	nuclear factor of activated T-cells 2
ILMN_1759325	0.51892	1.61e-01	-1.4298824	-5.0478	-0.09061841	NA		
ILMN_1767343	0.51892	1.61e-01	1.4298196	-5.0479	0.04574695	746815997	NTN5	netrin 5
ILMN_1725311	0.51892	1.61e-01	1.4297946	-5.0479	0.04525092	618468636	GCGR	glucagon receptor
ILMN_1689655	0.51892	1.61e-01	1.4297383	-5.048	0.13022916	301171411	HLA-DRA	major histocompatibility complex, class II, DR alpha
ILMN_1735592	0.51892	1.61e-01	-1.4296951	-5.0481	-0.08359262	1018443391	LACE1	lactation elevated 1
ILMN_1802167	0.51892	1.61e-01	1.4296122	-5.0482	0.32162976	393195301	ALDH1L1	aldehyde dehydrogenase 1 family member L1
ILMN_1760490	0.51892	1.61e-01	-1.4295576	-5.0482	-0.14019105	187169268	ACVR1	activin A receptor type 1
ILMN_1787762	0.51892	1.61e-01	-1.4295231	-5.0483	-0.09326343	301069317	HEATR1	HEAT repeat containing 1
ILMN_1744877	0.51892	1.62e-01	-1.4293058	-5.0486	-0.05545993	815890925	CCNJL	cyclin J like
ILMN_1702789	0.51892	1.62e-01	1.4292858	-5.0486	0.10438909	116268126	KNDC1	kinase non-catalytic C-lobe domain containing 1
ILMN_1664881	0.51892	1.62e-01	-1.4291949	-5.0487	-0.05309159	164698545	LYPD5	LY6/PLAUR domain containing 5
ILMN_1772605	0.51892	1.62e-01	-1.4291092	-5.0488	-0.11700063	523425720	FRS3	fibroblast growth factor receptor substrate 3
ILMN_1690484	0.51892	1.62e-01	1.4290353	-5.0489	0.05461088	154426293	KIAA0895	KIAA0895
ILMN_1704954	0.51892	1.62e-01	-1.4290073	-5.049	-0.07404726	224548998	ZNF564	zinc finger protein 564
ILMN_1814282	0.51892	1.62e-01	-1.4289699	-5.049	-0.12130239	194239665	AEN	apoptosis enhancing nuclease
ILMN_1694509	0.51892	1.62e-01	1.4288827	-5.0491	0.11317842	312261211	SERINC2	serine incorporator 2
ILMN_1706268	0.51892	1.62e-01	1.4288248	-5.0492	0.03532098	38505191	PTGDR	prostaglandin D2 receptor
ILMN_1699644	0.51892	1.62e-01	-1.4287763	-5.0493	-0.19489681	471434843	MARCH3	membrane associated ring-CH-type finger 3
ILMN_1684016	0.51913	1.62e-01	-1.428447	-5.0497	-0.03719411	46094082	TMEM257	transmembrane protein 257
ILMN_1770130	0.51913	1.62e-01	1.4283892	-5.0498	0.05005944	294489228	C10orf113	chromosome 10 open reading frame 113
ILMN_1787541	0.51919	1.62e-01	1.4282351	-5.05	0.1211128	259089434	SPSB2	splA/ryanodine receptor domain and SOCS box containing 2
ILMN_1654742	0.5193	1.62e-01	1.4280387	-5.0502	0.0414346	145699104	GJD4	gap junction protein delta 4
ILMN_1697561	0.51934	1.62e-01	1.4279071	-5.0504	0.04189443	289666745	FBXL16	F-box and leucine rich repeat protein 16
ILMN_1736637	0.51957	1.62e-01	-1.4275536	-5.0509	-0.13512804	392513665	TBC1D23	TBC1 domain family member 23
ILMN_1788468	0.51957	1.62e-01	1.4274949	-5.0509	0.24256795	134152707	ARGLU1	arginine and glutamate rich 1
ILMN_1737236	0.51986	1.62e-01	-1.4270182	-5.0516	-0.1624297	17017987	COX5B	cytochrome c oxidase subunit 5B
ILMN_1791396	0.51986	1.62e-01	-1.4269674	-5.0516	-0.19327829	301601622	DGCR6L	DiGeorge syndrome critical region gene 6-like
ILMN_1673991	0.51986	1.62e-01	1.4268665	-5.0517	0.14860645	258613988	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
ILMN_1706483	0.51986	1.62e-01	1.4268557	-5.0518	0.42849494	145275188	C1orf116	chromosome 1 open reading frame 116
ILMN_1730504	0.51998	1.62e-01	1.4266429	-5.052	0.15929923	69128030	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
ILMN_1774708	0.52019	1.62e-01	-1.4263273	-5.0524	-0.07031446	119943094	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
ILMN_1803211	0.52038	1.62e-01	1.4260104	-5.0529	0.05254315	319738644	FBXO2	F-box protein 2
ILMN_1683950	0.52038	1.63e-01	-1.425942	-5.053	-0.11738742	23111025	SNX11	sorting nexin 11
ILMN_1750086	0.52038	1.63e-01	-1.4258624	-5.0531	-0.2288219	363543344	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
ILMN_1736548	0.52038	1.63e-01	1.4258005	-5.0531	0.16859663	115430210	PHACTR4	phosphatase and actin regulator 4
ILMN_1788267	0.52038	1.63e-01	-1.4257198	-5.0532	-0.03815126	194306645	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
ILMN_1778575	0.52042	1.63e-01	-1.4255183	-5.0535	-0.07916202	34328912	WNT7A	Wnt family member 7A
ILMN_1722045	0.52042	1.63e-01	-1.4254948	-5.0535	-0.17500375	158634486	ARSB	arylsulfatase B
ILMN_1731449	0.52042	1.63e-01	-1.4254281	-5.0536	-0.04047963	208022640	TCEB3	transcription elongation factor B subunit 3
ILMN_1752111	0.52046	1.63e-01	1.4252842	-5.0538	0.11047584	187761312	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
ILMN_1783023	0.52046	1.63e-01	-1.4251793	-5.0539	-0.11106843	966209724	C5orf51	chromosome 5 open reading frame 51
ILMN_1750795	0.52046	1.63e-01	-1.4251026	-5.054	-0.04450536	224589126	TMEM33	transmembrane protein 33
ILMN_1723139	0.52046	1.63e-01	1.4250185	-5.0542	0.04525105	285002232	GPD2	glycerol-3-phosphate dehydrogenase 2
ILMN_1813536	0.52046	1.63e-01	1.4248531	-5.0544	0.03735926	384875917	CCDC129	coiled-coil domain containing 129
ILMN_1748189	0.52046	1.63e-01	1.4247566	-5.0545	0.03923448	394581958	RTBDN	retbindin
ILMN_1748755	0.52046	1.63e-01	-1.4246379	-5.0546	-0.03679647	27436982	KCND2	potassium voltage-gated channel subfamily D member 2
ILMN_1792679	0.52046	1.63e-01	-1.4246069	-5.0547	-0.2258005	1017029566	ITGA5	integrin subunit alpha 5
ILMN_1721833	0.52046	1.63e-01	-1.42453	-5.0548	-0.1565813	142976756	IER5	immediate early response 5
ILMN_1796360	0.52046	1.63e-01	-1.4244457	-5.0549	-0.08935846	48928049	FBXW11	F-box and WD repeat domain containing 11
ILMN_1807283	0.52046	1.63e-01	-1.4243808	-5.055	-0.13347368	196049385	NDST1	N-deacetylase and N-sulfotransferase 1
ILMN_1756676	0.52046	1.63e-01	-1.4243455	-5.055	-0.10370728	558472793	PHF19	PHD finger protein 19
ILMN_1662896	0.52046	1.63e-01	1.424293	-5.0551	0.13085332	284172506	WDR11	WD repeat domain 11
ILMN_1701293	0.52046	1.63e-01	-1.424243	-5.0552	-0.12799785	262118226	COX7A2	cytochrome c oxidase subunit 7A2
ILMN_1806483	0.52051	1.63e-01	-1.4240155	-5.0555	-0.03251987	568214286	ZWILCH	zwilch kinetochore protein
ILMN_1726549	0.52051	1.63e-01	1.4238948	-5.0556	0.03931271	284055237	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2
ILMN_1765039	0.52051	1.63e-01	1.4238874	-5.0556	0.03973683	221136816	PATE2	prostate and testis expressed 2
ILMN_1781242	0.52051	1.63e-01	-1.4238603	-5.0557	-0.13527422	61676080	SOST	sclerostin
ILMN_1754947	0.52059	1.63e-01	-1.4236909	-5.0559	-0.04478198	359807029	TBC1D1	TBC1 domain family member 1
ILMN_1696935	0.52068	1.63e-01	-1.4235053	-5.0561	-0.03714997	336176062	RBM39	RNA binding motif protein 39
ILMN_1719256	0.52072	1.63e-01	-1.4233888	-5.0563	-0.19577618	206725531	CKS1B	CDC28 protein kinase regulatory subunit 1B
ILMN_1660390	0.52085	1.63e-01	1.4231625	-5.0566	0.42466821	359465606	IGFBP7	insulin like growth factor binding protein 7
ILMN_1679093	0.52091	1.63e-01	-1.4230174	-5.0568	-0.14404393	50592985	ZNF581	zinc finger protein 581
ILMN_1770290	0.52114	1.63e-01	-1.4226778	-5.0572	-0.29943341	746451142	CNN2	calponin 2
ILMN_1743499	0.52126	1.64e-01	-1.4224721	-5.0575	-0.09234845	588480523	POLDIP2	DNA polymerase delta interacting protein 2
ILMN_1721583	0.52143	1.64e-01	1.422201	-5.0578	0.04857213	571026628	EMC10	ER membrane protein complex subunit 10
ILMN_1774062	0.52168	1.64e-01	1.4218523	-5.0583	0.10773378	258547133	SLC25A5	solute carrier family 25 member 5
ILMN_1758398	0.52226	1.64e-01	-1.4211332	-5.0592	-0.1006244	226874829	GUK1	guanylate kinase 1
ILMN_1736054	0.52266	1.64e-01	-1.4206243	-5.0599	-0.07316487	217330645	SUB1	SUB1 homolog, transcriptional regulator
ILMN_1765198	0.52321	1.64e-01	-1.4199449	-5.0607	-0.040698	333805656	HEATR4	HEAT repeat containing 4
ILMN_1679365	0.5233	1.64e-01	1.4197594	-5.061	0.04131207	313482793	HAS3	hyaluronan synthase 3
ILMN_1698167	0.52332	1.64e-01	1.4196013	-5.0612	0.09833228	323510645	ZHX1	zinc fingers and homeoboxes 1
ILMN_1782955	0.52332	1.64e-01	-1.4194233	-5.0614	-0.04318509	802084022	PDE10A	phosphodiesterase 10A
ILMN_1806863	0.52332	1.64e-01	1.4194067	-5.0614	0.17283403	41872487	DGKA	diacylglycerol kinase alpha
ILMN_1655203	0.52332	1.64e-01	-1.4192586	-5.0616	-0.08938545	32699063	WDR53	WD repeat domain 53
ILMN_1715109	0.52332	1.64e-01	1.4192365	-5.0617	0.04379673	178557738	C4B	complement component 4B (Chido blood group)
ILMN_1760479	0.52332	1.64e-01	-1.4191951	-5.0617	-0.15213284	4885488	MOS	v-mos Moloney murine sarcoma viral oncogene homolog
ILMN_1713668	0.52332	1.64e-01	-1.4191733	-5.0617	-0.20991691	20302159	TSNAX	translin associated factor X
ILMN_1789351	0.5235	1.65e-01	-1.4187097	-5.0623	-0.07339225	34147611	SUV39H2	suppressor of variegation 3-9 homolog 2
ILMN_1780357	0.5235	1.65e-01	-1.4187	-5.0623	-0.05198286	77681564	PRRT1	proline rich transmembrane protein 1
ILMN_1759789	0.5235	1.65e-01	-1.4186881	-5.0624	-0.05391552	332205928	KAT5	lysine acetyltransferase 5
ILMN_1679797	0.5235	1.65e-01	-1.4186048	-5.0625	-0.16349604	237681085	ADARB1	adenosine deaminase, RNA specific B1
ILMN_1795139	0.5235	1.65e-01	-1.4185657	-5.0625	-0.04761041	150010677	S100Z	S100 calcium binding protein Z
ILMN_1797301	0.52354	1.65e-01	-1.4184084	-5.0627	-0.05020971	262331564	FAM212B	family with sequence similarity 212 member B
ILMN_1717313	0.52354	1.65e-01	-1.4183296	-5.0628	-0.22371028	71274108	NFKBIE	NFKB inhibitor epsilon
ILMN_1744056	0.52354	1.65e-01	1.4182762	-5.0629	0.05821916	953768330	TAAR1	trace amine associated receptor 1
ILMN_1728147	0.52374	1.65e-01	-1.4179058	-5.0634	-0.04515189	603844013	OVCH2	ovochymase 2 (gene/pseudogene)
ILMN_1721963	0.52374	1.65e-01	1.4178948	-5.0634	0.06389225	210031708	MEN1	menin 1
ILMN_1656521	0.52377	1.65e-01	-1.4175852	-5.0638	-0.1404105	296317288	RRP7A	ribosomal RNA processing 7 homolog A
ILMN_1737157	0.52377	1.65e-01	-1.417544	-5.0638	-0.32546673	987996504	GRAMD1A	GRAM domain containing 1A
ILMN_1784608	0.52377	1.65e-01	-1.4175439	-5.0638	-0.20630391	37577106	CLEC2B	C-type lectin domain family 2 member B
ILMN_1764754	0.52377	1.65e-01	-1.4175402	-5.0638	-0.23651804	816197636	RAMP1	receptor activity modifying protein 1
ILMN_1709824	0.524	1.65e-01	1.4171587	-5.0643	0.04218879	14270489	PCDHGB1	protocadherin gamma subfamily B, 1
ILMN_1742775	0.524	1.65e-01	1.417126	-5.0644	0.06695842	188536085	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase
ILMN_1692936	0.52412	1.65e-01	1.4167576	-5.0649	0.03904761	342349332	OVOL1	ovo like transcriptional repressor 1
ILMN_1756721	0.52412	1.65e-01	-1.416751	-5.0649	-0.06415641	209977045	FSCB	fibrous sheath CABYR binding protein
ILMN_1760779	0.52412	1.65e-01	-1.4167509	-5.0649	-0.04688465	46389561	ENSA	endosulfine alpha
ILMN_1666967	0.52413	1.65e-01	-1.416663	-5.065	-0.13998666	399567830	MPC1	mitochondrial pyruvate carrier 1
ILMN_1805028	0.52457	1.65e-01	-1.4160325	-5.0658	-0.1230709	557947995	THOC7	THO complex 7
ILMN_1768900	0.52457	1.65e-01	-1.4160261	-5.0658	-0.03754705	28144900	IFNL3	interferon lambda 3
ILMN_1697800	0.5249	1.66e-01	1.415581	-5.0664	0.09243592	125628664	C16orf86	chromosome 16 open reading frame 86
ILMN_1677347	0.52491	1.66e-01	-1.415488	-5.0665	-0.04128151	140161535	MTUS2	microtubule associated tumor suppressor candidate 2
ILMN_1807181	0.52517	1.66e-01	-1.4150065	-5.0671	-0.08087025	NA		
ILMN_1779051	0.52517	1.66e-01	-1.4149959	-5.0671	-0.03751432	15147329	CYP2A7	cytochrome P450 family 2 subfamily A member 7
ILMN_1737912	0.52517	1.66e-01	1.4149137	-5.0672	0.03548859	343478144	GLRX2	glutaredoxin 2
ILMN_1759003	0.52517	1.66e-01	-1.41488	-5.0673	-0.04508751	371874502	SNX12	sorting nexin 12
ILMN_1813731	0.52532	1.66e-01	1.4146411	-5.0676	0.15572383	157738608	HECTD3	HECT domain E3 ubiquitin protein ligase 3
ILMN_1802539	0.52539	1.66e-01	1.414411	-5.0679	0.24394269	124028509	CFAP52	cilia and flagella associated protein 52
ILMN_1733658	0.52539	1.66e-01	1.4144052	-5.0679	0.03833833	NA		
ILMN_1799650	0.52549	1.66e-01	-1.414214	-5.0681	-0.09066185	39812377	RANBP9	RAN binding protein 9
ILMN_1711498	0.52583	1.66e-01	1.4137647	-5.0687	0.34117818	NA		
