GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
51028	7.89e-02	1.75e-02	1.328	-2.375015	-3.154172	73.11	VPS36	vacuolar protein sorting 36 homolog
10920	7.89e-02	1.76e-02	1.168	-2.374802	-2.774892	117.92	COPS8	COP9 signalosome subunit 8
54472	7.89e-02	1.76e-02	0.914	2.374518	2.171316	503.72	TOLLIP	toll interacting protein
222229	7.90e-02	1.76e-02	1.248	-2.37402	-2.962893	34.56	LRWD1	leucine rich repeats and WD repeat domain containing 1
7576	7.90e-02	1.76e-02	0.762	2.373794	1.809624	23.79	ZNF28	zinc finger protein 28
4851	7.91e-02	1.76e-02	1.05	-2.373181	-2.492398	93.7	NOTCH1	notch receptor 1
22882	7.92e-02	1.77e-02	1.483	-2.372537	-3.518942	15.97	ZHX2	zinc fingers and homeoboxes 2
84522	7.94e-02	1.77e-02	1.447	-2.370972	-3.429986	67.35	JAGN1	jagunal homolog 1
4790	7.94e-02	1.77e-02	0.977	-2.370946	-2.316339	78.11	NFKB1	nuclear factor kappa B subunit 1
3336	7.97e-02	1.78e-02	0.838	-2.369637	-1.986066	52.81	HSPE1	heat shock protein family E (Hsp10) member 1
388698	7.99e-02	1.79e-02	0.645	2.36853	1.528402	35449.64	FLG2	filaggrin 2
56994	7.99e-02	1.79e-02	0.921	-2.368399	-2.180266	116.84	CHPT1	choline phosphotransferase 1
54583	7.99e-02	1.79e-02	1.157	-2.367858	-2.739813	84.16	EGLN1	egl-9 family hypoxia inducible factor 1
2745	7.99e-02	1.79e-02	0.832	2.368012	1.969097	970.39	GLRX	glutaredoxin
509	8.00e-02	1.79e-02	0.98	-2.367279	-2.319327	207.94	ATP5F1C	ATP synthase F1 subunit gamma
728407	8.01e-02	1.80e-02	0.812	2.366213	1.920466	33.65	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
55596	8.01e-02	1.80e-02	1.217	-2.366108	-2.880056	27.85	ZCCHC8	zinc finger CCHC-type containing 8
54664	8.02e-02	1.80e-02	0.694	-2.365753	-1.642155	216.78	TMEM106B	transmembrane protein 106B
9103	8.03e-02	1.80e-02	1.104	2.365058	2.610153	185.62	FCGR2C	Fc gamma receptor IIc (gene/pseudogene)
439965	8.04e-02	1.81e-02	1.099	2.364382	2.597559	90.11	SHLD2P3	shieldin complex subunit 2 pseudogene 3
337971	8.05e-02	1.81e-02	0.992	2.363645	2.34528	336.76	KRTAP19-4	keratin associated protein 19-4
26020	8.05e-02	1.81e-02	0.68	2.36326	1.605945	1520.43	LRP10	LDL receptor related protein 10
646243	8.05e-02	1.81e-02	1.22	2.363107	2.882632	58.18	CXADRP2	CXADR pseudogene 2
5394	8.05e-02	1.81e-02	1.239	-2.362886	-2.928155	56.03	EXOSC10	exosome component 10
84273	8.07e-02	1.82e-02	1.393	-2.361936	-3.289477	42.43	NOA1	nitric oxide associated 1
8895	8.08e-02	1.82e-02	1.279	-2.361423	-3.021342	99.86	CPNE3	copine 3
127829	8.08e-02	1.82e-02	1.12	-2.361176	-2.643885	53.02	ARL8A	ADP ribosylation factor like GTPase 8A
2013	8.20e-02	1.85e-02	0.9	-2.355437	-2.118935	594.23	EMP2	epithelial membrane protein 2
9040	8.20e-02	1.85e-02	0.905	-2.354987	-2.130668	223.6	UBE2M	ubiquitin conjugating enzyme E2 M
401428	8.28e-02	1.87e-02	0.882	2.351517	2.074974	165.24	OR2A20P	olfactory receptor family 2 subfamily A member 20 pseudogene
10597	8.31e-02	1.88e-02	1.286	-2.34981	-3.021265	15.74	TRAPPC2B	trafficking protein particle complex subunit 2B
55002	8.31e-02	1.88e-02	0.914	-2.34953	-2.146552	49.53	TMCO3	transmembrane and coiled-coil domains 3
3301	8.33e-02	1.88e-02	0.853	-2.348513	-2.004199	388.82	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
5916	8.33e-02	1.89e-02	0.804	2.348465	1.8879	590.41	RARG	retinoic acid receptor gamma
51429	8.35e-02	1.89e-02	0.761	2.347374	1.787143	66.53	SNX9	sorting nexin 9
9972	8.36e-02	1.90e-02	1.047	-2.346279	-2.457411	143.78	NUP153	nucleoporin 153
10367	8.36e-02	1.90e-02	1.086	-2.34626	-2.549028	132.09	MICU1	mitochondrial calcium uptake 1
51228	8.36e-02	1.90e-02	0.563	2.346224	1.320057	1295.43	GLTP	glycolipid transfer protein
84661	8.38e-02	1.90e-02	0.856	-2.344956	-2.006816	172.71	DPY30	dpy-30 histone methyltransferase complex regulatory subunit
9982	8.40e-02	1.91e-02	1.293	-2.34412	-3.030908	63.97	FGFBP1	fibroblast growth factor binding protein 1
10686	8.42e-02	1.91e-02	0.987	2.342996	2.31331	23.55	CLDN16	claudin 16
93099	8.46e-02	1.92e-02	0.616	2.340998	1.441468	4166.52	DMKN	dermokine
1781	8.50e-02	1.93e-02	1.024	-2.339128	-2.394103	135.74	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2
4205	8.51e-02	1.94e-02	1.028	-2.338405	-2.404374	20.33	MEF2A	myocyte enhancer factor 2A
8451	8.52e-02	1.94e-02	1.07	-2.337583	-2.502167	32.69	CUL4A	cullin 4A
2720	8.55e-02	1.95e-02	1.093	2.336237	2.552427	215.2	GLB1	galactosidase beta 1
6778	8.55e-02	1.95e-02	1.039	-2.335912	-2.426432	84.85	STAT6	signal transducer and activator of transcription 6
56650	8.56e-02	1.95e-02	0.832	-2.335399	-1.943316	240.87	CLDND1	claudin domain containing 1
2997	8.61e-02	1.96e-02	1.269	-2.333164	-2.960894	46.94	GYS1	glycogen synthase 1
3423	8.63e-02	1.97e-02	0.568	2.331747	1.324593	1477.23	IDS	iduronate 2-sulfatase
100506658	8.63e-02	1.97e-02	0.711	-2.33148	-1.65775	292.45	OCLN	occludin
113939912	8.65e-02	1.98e-02	0.759	2.330047	1.768601	16.84	BMS1P2-AGAP9	BMS1P2-AGAP9 readthrough
56889	8.65e-02	1.98e-02	0.834	-2.330505	-1.943067	141.3	TM9SF3	transmembrane 9 superfamily member 3
60673	8.65e-02	1.98e-02	1.078	2.32991	2.510778	265.54	ATG101	autophagy related 101
7574	8.65e-02	1.98e-02	0.667	2.330079	1.553346	40.48	ZNF26	zinc finger protein 26
100133005	8.68e-02	1.99e-02	0.735	2.328599	1.711269	48.32	RASA4DP	RAS p21 protein activator 4D, pseudogene
26751	8.70e-02	1.99e-02	0.903	2.327429	2.100556	479.14	SH3YL1	SH3 and SYLF domain containing 1
84888	8.72e-02	2.00e-02	0.649	2.326284	1.510338	147.32	SPPL2A	signal peptide peptidase like 2A
91663	8.74e-02	2.00e-02	1.051	-2.325463	-2.443814	118.59	MYADM	myeloid associated differentiation marker
9528	8.76e-02	2.01e-02	0.749	-2.32444	-1.740163	632.9	TMEM59	transmembrane protein 59
5495	8.79e-02	2.02e-02	0.921	-2.322899	-2.138561	126.58	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
2296	8.81e-02	2.03e-02	0.773	2.321649	1.795218	394.81	FOXC1	forkhead box C1
10944	8.83e-02	2.03e-02	0.611	2.32074	1.418242	971.19	C11orf58	chromosome 11 open reading frame 58
83607	8.83e-02	2.03e-02	0.937	2.320452	2.17408	162.12	AMMECR1L	AMMECR1 like
1075	8.84e-02	2.04e-02	1.199	-2.319715	-2.781185	59.39	CTSC	cathepsin C
5034	8.84e-02	2.04e-02	0.705	2.319797	1.636327	689.64	P4HB	prolyl 4-hydroxylase subunit beta
3151	8.87e-02	2.04e-02	0.78	2.318084	1.8091	212.59	HMGN2	high mobility group nucleosomal binding domain 2
3849	8.88e-02	2.05e-02	1.164	2.317403	2.697093	612.81	KRT2	keratin 2
107984343	8.90e-02	2.05e-02	0.877	2.316634	2.031645	443.46	LOC107984343	uncharacterized LOC107984343
27230	8.91e-02	2.06e-02	0.771	2.315875	1.785943	838.76	SERP1	stress associated endoplasmic reticulum protein 1
3693	8.92e-02	2.06e-02	1.189	-2.315143	-2.751771	24.35	ITGB5	integrin subunit beta 5
7415	8.93e-02	2.06e-02	0.783	-2.314843	-1.813008	634.46	VCP	valosin containing protein
1196	8.96e-02	2.07e-02	1.258	-2.312793	-2.908898	48.74	CLK2	CDC like kinase 2
100528064	8.96e-02	2.07e-02	0.85	2.312834	1.966877	15.92	NEDD8-MDP1	NEDD8-MDP1 readthrough
283899	8.96e-02	2.07e-02	0.989	2.312843	2.287702	55.52	INO80E	INO80 complex subunit E
337878	8.96e-02	2.07e-02	0.868	2.31256	2.006304	1573.67	KRTAP7-1	keratin associated protein 7-1
445571	8.98e-02	2.08e-02	0.857	-2.311497	-1.980385	39.23	ZNG1C	Zn regulated GTPase metalloprotein activator 1C
7114	8.98e-02	2.08e-02	0.635	2.311574	1.467085	12317.67	TMSB4X	thymosin beta 4 X-linked
51324	8.99e-02	2.09e-02	0.894	-2.310604	-2.066283	97.13	SPG21	SPG21 abhydrolase domain containing, maspardin
57589	8.99e-02	2.09e-02	1.461	-2.310375	-3.376093	70.81	RIC1	RIC1 homolog, RAB6A GEF complex partner 1
4738	9.00e-02	2.09e-02	0.851	2.30996	1.966473	15.63	NEDD8	NEDD8 ubiquitin like modifier
79068	9.00e-02	2.09e-02	0.886	-2.30957	-2.045774	227.7	FTO	FTO alpha-ketoglutarate dependent dioxygenase
59343	9.01e-02	2.09e-02	0.974	-2.309306	-2.248815	79.01	SENP2	SUMO specific peptidase 2
5683	9.01e-02	2.10e-02	0.863	-2.3088	-1.991921	146.73	PSMA2	proteasome 20S subunit alpha 2
5775	9.02e-02	2.10e-02	1.354	-2.308118	-3.1263	55.86	PTPN4	protein tyrosine phosphatase non-receptor type 4
22906	9.02e-02	2.10e-02	1.269	2.308293	2.928387	162.95	TRAK1	trafficking kinesin protein 1
1200	9.05e-02	2.11e-02	1.011	-2.3066	-2.331701	209.04	TPP1	tripeptidyl peptidase 1
1739	9.05e-02	2.11e-02	1.048	-2.306293	-2.415875	122.73	DLG1	discs large MAGUK scaffold protein 1
414062	9.05e-02	2.11e-02	1.28	2.305928	2.951409	196.02	CCL3L3	C-C motif chemokine ligand 3 like 3
9842	9.05e-02	2.11e-02	0.574	2.306091	1.324372	974.66	PLEKHM1	pleckstrin homology and RUN domain containing M1
51083	9.08e-02	2.12e-02	0.877	2.304446	2.021809	446.55	GAL	galanin and GMAP prepropeptide
84557	9.08e-02	2.12e-02	0.6	2.304253	1.381771	1086.57	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
2009	9.08e-02	2.12e-02	1.123	2.304014	2.588048	59.84	EML1	EMAP like 1
57222	9.09e-02	2.12e-02	1.079	2.30353	2.486595	123.52	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1
8427	9.09e-02	2.12e-02	1.147	-2.303665	-2.642906	37.75	ZNF282	zinc finger protein 282
10284	9.09e-02	2.13e-02	0.963	-2.303056	-2.218994	389.76	SAP18	Sin3A associated protein 18
644165	9.10e-02	2.13e-02	0.672	2.302686	1.546834	83.83	BCRP3	BCR pseudogene 3
78988	9.12e-02	2.14e-02	0.885	-2.301513	-2.036877	25.65	MRPL57	mitochondrial ribosomal protein L57
8405	9.13e-02	2.14e-02	1.149	-2.301123	-2.643394	34.41	SPOP	speckle type BTB/POZ protein
56132	9.13e-02	2.14e-02	1.243	2.300865	2.860277	40.65	PCDHB3	protocadherin beta 3
55656	9.13e-02	2.14e-02	1.038	-2.300699	-2.388756	81.5	INTS8	integrator complex subunit 8
3840	9.15e-02	2.15e-02	0.946	-2.299562	-2.175203	138.88	KPNA4	karyopherin subunit alpha 4
548596	9.15e-02	2.15e-02	1.028	-2.299153	-2.363687	98.55	CKMT1A	creatine kinase, mitochondrial 1A
5480	9.21e-02	2.16e-02	1.235	-2.296553	-2.836583	28.71	PPIC	peptidylprolyl isomerase C
10099	9.21e-02	2.16e-02	1.037	-2.296499	-2.380725	147.43	TSPAN3	tetraspanin 3
79188	9.23e-02	2.17e-02	1.141	-2.29539	-2.618999	27.09	TMEM43	transmembrane protein 43
10548	9.29e-02	2.19e-02	1.259	-2.292604	-2.885965	26.02	TM9SF1	transmembrane 9 superfamily member 1
53916	9.29e-02	2.19e-02	1.156	-2.292731	-2.649857	7.34	RAB4B	RAB4B, member RAS oncogene family
57617	9.31e-02	2.19e-02	1.414	-2.291578	-3.240208	16.89	VPS18	VPS18 core subunit of CORVET and HOPS complexes
3159	9.35e-02	2.20e-02	0.687	2.28994	1.572406	1131.98	HMGA1	high mobility group AT-hook 1
54545	9.38e-02	2.21e-02	1.109	-2.288066	-2.536361	76.93	MTMR12	myotubularin related protein 12
60	9.38e-02	2.21e-02	0.52	2.28802	1.190256	24899.73	ACTB	actin beta
4520	9.39e-02	2.22e-02	1.233	-2.287479	-2.820207	35.49	MTF1	metal regulatory transcription factor 1
650	9.39e-02	2.22e-02	0.878	2.287322	2.007568	1096.42	BMP2	bone morphogenetic protein 2
64744	9.39e-02	2.22e-02	0.808	2.287122	1.846863	635.36	SMAP2	small ArfGAP2
10569	9.44e-02	2.23e-02	0.855	-2.284622	-1.953781	168.33	SLU7	SLU7 homolog, splicing factor
64776	9.44e-02	2.23e-02	1.036	2.284957	2.367444	63.77	CFAP68	cilia and flagella associated protein 68
80271	9.44e-02	2.23e-02	0.73	2.284671	1.667182	280.11	ITPKC	inositol-trisphosphate 3-kinase C
26027	9.46e-02	2.24e-02	0.901	-2.283711	-2.058644	29.85	ACOT11	acyl-CoA thioesterase 11
521	9.51e-02	2.25e-02	0.874	-2.281175	-1.993473	246.77	ATP5ME	ATP synthase membrane subunit e
60488	9.52e-02	2.26e-02	0.966	-2.280766	-2.203877	58.4	MRPS35	mitochondrial ribosomal protein S35
6742	9.52e-02	2.26e-02	1.033	-2.280462	-2.355694	138.95	SSBP1	single stranded DNA binding protein 1
23506	9.52e-02	2.26e-02	1.14	-2.280215	-2.600563	42.44	BICRAL	BICRA like chromatin remodeling complex associated protein
23512	9.52e-02	2.26e-02	1.111	-2.279965	-2.532842	61.61	SUZ12	SUZ12 polycomb repressive complex 2 subunit
55973	9.53e-02	2.27e-02	0.975	2.279173	2.223156	80.72	BCAP29	B cell receptor associated protein 29
104909134	9.53e-02	2.27e-02	0.903	-2.279209	-2.057497	43.37	LINC02210-CRHR1	LINC02210-CRHR1 readthrough
51167	9.54e-02	2.27e-02	0.838	2.278581	1.909423	53.2	CYB5R4	cytochrome b5 reductase 4
55246	9.54e-02	2.27e-02	1.391	-2.278733	-3.169763	46.01	CCDC25	coiled-coil domain containing 25
101060691	9.58e-02	2.28e-02	1.12	2.276592	2.549023	25.69	NUTM2B-AS1	NUTM2B antisense RNA 1
100526772	9.60e-02	2.29e-02	1.27	-2.275418	-2.890294	19.88	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
8477	9.60e-02	2.29e-02	1.31	-2.275371	-2.981772	40.25	GPR65	G protein-coupled receptor 65
101928556	9.60e-02	2.29e-02	1.148	-2.275275	-2.612694	9.99	LOC101928556	
9403	9.61e-02	2.29e-02	0.965	-2.274744	-2.195107	169	SELENOF	selenoprotein F
644019	9.61e-02	2.29e-02	0.823	-2.274832	-1.872856	42.33	ZNG1F	Zn regulated GTPase metalloprotein activator 1F
50717	9.61e-02	2.29e-02	1.057	2.274344	2.403792	99.41	DCAF8	DDB1 and CUL4 associated factor 8
11129	9.63e-02	2.30e-02	1.254	2.273476	2.851941	261.5	CLASRP	CLK4 associating serine/arginine rich protein
101929894	9.64e-02	2.30e-02	1.148	-2.273023	-2.608393	9.97	LOC101929894	uncharacterized LOC101929894
84759	9.65e-02	2.31e-02	1.246	-2.272265	-2.832128	27.06	PCGF1	polycomb group ring finger 1
105376418	9.68e-02	2.32e-02	1.066	2.270632	2.421593	55.34	LOC105376418	uncharacterized LOC105376418
91300	9.68e-02	2.32e-02	0.981	-2.270802	-2.227282	296.87	R3HDM4	R3H domain containing 4
5607	9.73e-02	2.33e-02	1.276	-2.2685	-2.895043	32.79	MAP2K5	mitogen-activated protein kinase kinase 5
147657	9.73e-02	2.33e-02	0.924	2.268667	2.096455	57.86	ZNF480	zinc finger protein 480
4720	9.73e-02	2.33e-02	0.931	-2.268156	-2.111656	119.94	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2
80737	9.73e-02	2.33e-02	0.697	2.267674	1.58115	134.26	VWA7	von Willebrand factor A domain containing 7
22929	9.73e-02	2.34e-02	1.229	-2.267619	-2.786242	51.77	SEPHS1	selenophosphate synthetase 1
8345	9.76e-02	2.34e-02	1.071	2.26611	2.426414	154.84	H2BC9	H2B clustered histone 9
645644	9.76e-02	2.34e-02	0.877	2.266145	1.9882	66.43	FLJ42627	uncharacterized LOC645644
30817	9.78e-02	2.35e-02	1.353	2.265106	3.064242	169.02	ADGRE2	adhesion G protein-coupled receptor E2
11166	9.79e-02	2.35e-02	1.245	-2.264717	-2.820291	74.03	SOX21	SRY-box transcription factor 21
81926	9.80e-02	2.36e-02	0.69	2.264046	1.562941	709.27	ABHD17A	abhydrolase domain containing 17A, depalmitoylase
63940	9.81e-02	2.36e-02	1.202	2.263327	2.720692	245.02	GPSM3	G protein signaling modulator 3
91133	9.85e-02	2.37e-02	1.349	-2.261793	-3.050488	36.45	L3MBTL4	L3MBTL histone methyl-lysine binding protein 4
5268	9.88e-02	2.38e-02	0.989	-2.260342	-2.236471	1048.52	SERPINB5	serpin family B member 5
3024	9.90e-02	2.39e-02	1.412	2.259371	3.190238	42.85	H1-1	H1.1 linker histone, cluster member
23499	9.90e-02	2.39e-02	0.928	-2.259069	-2.095398	347.12	MACF1	microtubule actin crosslinking factor 1
143884	9.91e-02	2.39e-02	1.286	-2.258483	-2.905002	19.11	CWF19L2	CWF19 like cell cycle control factor 2
283922	9.91e-02	2.39e-02	1.17	-2.258263	-2.643114	43.86	PDPR2P	pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene
5902	9.92e-02	2.40e-02	1.25	-2.257905	-2.822868	25.91	RANBP1	RAN binding protein 1
643719	9.96e-02	2.41e-02	1.251	2.256128	2.822601	469.24	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
8428	9.96e-02	2.41e-02	0.522	2.255787	1.178527	2411.72	STK24	serine/threonine kinase 24
10179	9.97e-02	2.41e-02	1.247	-2.255208	-2.812208	40.34	RBM7	RNA binding motif protein 7
10589	1.00e-01	2.42e-02	0.669	2.253807	1.506945	349.99	DRAP1	DR1 associated protein 1
730755	1.00e-01	2.42e-02	0.976	-2.253362	-2.199226	894.4	KRTAP2-3	keratin associated protein 2-3
375346	1.00e-01	2.43e-02	1.269	-2.251718	-2.8569	19	STIMATE	STIM activating enhancer
387841	1.01e-01	2.44e-02	0.539	2.250097	1.21239	850.93	RPL13AP20	ribosomal protein L13a pseudogene 20
149603	1.01e-01	2.45e-02	1.108	-2.249592	-2.493379	56.79	RNF187	ring finger protein 187
84832	1.01e-01	2.45e-02	0.643	2.248994	1.445917	474.37	ANKRD36BP1	ankyrin repeat domain 36B pseudogene 1
10175	1.01e-01	2.46e-02	1.199	-2.247924	-2.696366	82.38	CNIH1	cornichon family AMPA receptor auxiliary protein 1
197131	1.01e-01	2.46e-02	1.177	-2.247387	-2.644153	59.69	UBR1	ubiquitin protein ligase E3 component n-recognin 1
11279	1.01e-01	2.46e-02	1.053	-2.247359	-2.366662	24.72	KLF8	KLF transcription factor 8
27248	1.01e-01	2.46e-02	0.929	-2.247064	-2.088158	43.99	ERLEC1	endoplasmic reticulum lectin 1
84276	1.01e-01	2.47e-02	1.371	2.246795	3.079742	90.17	NICN1	nicolin 1, tubulin polyglutamylase complex subunit
204851	1.01e-01	2.47e-02	0.905	-2.246163	-2.03359	9.5	HIPK1	homeodomain interacting protein kinase 1
2870	1.01e-01	2.47e-02	1.218	2.246328	2.73607	76.92	GRK6	G protein-coupled receptor kinase 6
65065	1.02e-01	2.48e-02	0.592	2.244931	1.329579	656.37	NBEAL1	neurobeachin like 1
7458	1.02e-01	2.48e-02	0.525	2.244341	1.1787	3752.41	EIF4H	eukaryotic translation initiation factor 4H
5906	1.02e-01	2.48e-02	0.944	2.244025	2.117397	618.33	RAP1A	RAP1A, member of RAS oncogene family
5795	1.02e-01	2.49e-02	1.344	-2.243341	-3.015782	128.86	PTPRJ	protein tyrosine phosphatase receptor type J
353142	1.02e-01	2.50e-02	0.938	2.242145	2.103614	661.58	LCE3A	late cornified envelope 3A
79541	1.02e-01	2.50e-02	0.759	2.24212	1.702865	94.7	OR2A4	olfactory receptor family 2 subfamily A member 4
5935	1.02e-01	2.50e-02	0.549	2.241881	1.230399	2562.08	RBM3	RNA binding motif protein 3
9861	1.03e-01	2.51e-02	0.995	2.239529	2.228351	628.1	PSMD6	proteasome 26S subunit, non-ATPase 6
301	1.03e-01	2.52e-02	0.495	2.238593	1.108986	5637.07	ANXA1	annexin A1
1351	1.03e-01	2.52e-02	0.839	-2.238279	-1.877313	425.83	COX8A	cytochrome c oxidase subunit 8A
4711	1.03e-01	2.52e-02	0.918	-2.237978	-2.053506	133.23	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
11273	1.03e-01	2.52e-02	1.108	-2.237824	-2.478713	58.67	ATXN2L	ataxin 2 like
6223	1.03e-01	2.53e-02	0.577	2.237048	1.290355	4862.53	RPS19	ribosomal protein S19
81631	1.03e-01	2.53e-02	0.502	2.236522	1.122451	1900.11	MAP1LC3B	microtubule associated protein 1 light chain 3 beta
54965	1.03e-01	2.54e-02	1.068	-2.235987	-2.388245	30.91	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
23077	1.04e-01	2.55e-02	1.25	-2.23435	-2.792931	45.98	MYCBP2	MYC binding protein 2
55056	1.04e-01	2.55e-02	1.206	-2.233442	-2.692898	10.4	GABPB1-IT1	GABPB1 intronic transcript
9791	1.04e-01	2.55e-02	0.904	2.233021	2.018412	275.89	PTDSS1	phosphatidylserine synthase 1
91749	1.04e-01	2.56e-02	1.099	-2.231554	-2.452674	61.3	MFSD4B	major facilitator superfamily domain containing 4B
573	1.05e-01	2.58e-02	0.603	2.229895	1.343704	732.71	BAG1	BAG cochaperone 1
2588	1.05e-01	2.58e-02	0.974	-2.228991	-2.170024	39.91	GALNS	galactosamine (N-acetyl)-6-sulfatase
4124	1.05e-01	2.59e-02	1.261	-2.228103	-2.809874	72.74	MAN2A1	mannosidase alpha class 2A member 1
116985	1.05e-01	2.59e-02	1.308	2.228046	2.913305	316.79	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
79631	1.05e-01	2.59e-02	1.06	-2.227295	-2.361841	79.23	EFL1	elongation factor like GTPase 1
51312	1.05e-01	2.60e-02	1.054	2.226676	2.345994	494.25	SLC25A37	solute carrier family 25 member 37
3150	1.06e-01	2.61e-02	0.861	2.2252	1.916202	354.58	HMGN1	high mobility group nucleosome binding domain 1
92181	1.06e-01	2.61e-02	1.214	-2.224378	-2.700095	52.69	UBTD2	ubiquitin domain containing 2
8933	1.06e-01	2.61e-02	1.139	2.224095	2.533018	226.27	RTL8C	retrotransposon Gag like 8C
2533	1.06e-01	2.62e-02	1.507	2.223861	3.350741	345.23	FYB1	FYN binding protein 1
400	1.06e-01	2.62e-02	1.041	-2.223662	-2.31404	250.01	ARL1	ADP ribosylation factor like GTPase 1
255967	1.06e-01	2.63e-02	0.858	-2.22185	-1.907414	27.5	PAN3	poly(A) specific ribonuclease subunit PAN3
79094	1.06e-01	2.63e-02	0.683	2.221956	1.51865	1299.34	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
23484	1.06e-01	2.63e-02	1.207	-2.221643	-2.680986	92.59	LEPROTL1	leptin receptor overlapping transcript like 1
157638	1.06e-01	2.64e-02	0.813	2.220901	1.805315	335.22	LRATD2	LRAT domain containing 2
9411	1.06e-01	2.64e-02	0.759	2.220609	1.68512	869.73	ARHGAP29	Rho GTPase activating protein 29
100529261	1.07e-01	2.65e-02	1.37	-2.218221	-3.039233	7.67	CHURC1-FNTB	CHURC1-FNTB readthrough
5049	1.08e-01	2.67e-02	1.049	-2.216331	-2.324843	57.1	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2
51363	1.08e-01	2.67e-02	1.422	2.215916	3.151001	169.86	CHST15	carbohydrate sulfotransferase 15
115416	1.08e-01	2.67e-02	1.137	-2.215694	-2.519409	31.87	MALSU1	mitochondrial assembly of ribosomal large subunit 1
3958	1.08e-01	2.68e-02	0.532	2.21374	1.177545	4794.15	LGALS3	galectin 3
10691	1.08e-01	2.69e-02	0.795	-2.213437	-1.759326	14.36	GMEB1	glucocorticoid modulatory element binding protein 1
677767	1.08e-01	2.69e-02	0.712	-2.213268	-1.575166	6578.3	SCARNA7	small Cajal body-specific RNA 7
2521	1.08e-01	2.70e-02	0.831	-2.212201	-1.837962	80.53	FUS	FUS RNA binding protein
79918	1.09e-01	2.70e-02	1.471	2.210928	3.253206	101.79	SETD6	SET domain containing 6, protein lysine methyltransferase
283149	1.09e-01	2.71e-02	1.077	-2.210398	-2.379637	34.58	BCL9L	BCL9 like
55970	1.09e-01	2.71e-02	0.884	-2.209675	-1.954385	227.89	GNG12	G protein subunit gamma 12
115253422	1.09e-01	2.73e-02	0.971	2.207718	2.14286	81.84	DUS4L-BCAP29	DUS4L-BCAP29 readthrough
203547	1.10e-01	2.73e-02	0.882	-2.206965	-1.947212	60.95	VMA21	vacuolar ATPase assembly factor VMA21
8766	1.10e-01	2.75e-02	0.537	2.204844	1.184995	1570.77	RAB11A	RAB11A, member RAS oncogene family
8424	1.10e-01	2.75e-02	1.325	-2.204015	-2.919524	36.02	BBOX1	gamma-butyrobetaine hydroxylase 1
126637	1.10e-01	2.76e-02	1.292	2.203066	2.847271	192.37	TCHHL1	trichohyalin like 1
9986	1.10e-01	2.76e-02	1.211	-2.203067	-2.668103	16.6	RCE1	Ras converting CAAX endopeptidase 1
653240	1.10e-01	2.76e-02	0.916	-2.203433	-2.018385	2441.09	KRTAP4-11	keratin associated protein 4-11
468	1.10e-01	2.76e-02	0.705	2.202939	1.552436	1544.01	ATF4	activating transcription factor 4
7718	1.11e-01	2.77e-02	1.132	-2.201798	-2.491727	47.02	ZNF165	zinc finger protein 165
55621	1.11e-01	2.78e-02	1.406	-2.200114	-3.093695	23.52	TRMT1	tRNA methyltransferase 1
28983	1.11e-01	2.78e-02	0.81	2.199398	1.780636	750.62	TMPRSS11E	transmembrane serine protease 11E
10342	1.12e-01	2.81e-02	1.225	-2.196583	-2.691267	27.82	TFG	trafficking from ER to golgi regulator
84444	1.12e-01	2.82e-02	1.039	-2.194766	-2.279776	57.48	DOT1L	DOT1 like histone lysine methyltransferase
1633	1.13e-01	2.82e-02	1.296	-2.193962	-2.842802	37.3	DCK	deoxycytidine kinase
3021	1.13e-01	2.82e-02	0.545	2.194149	1.195986	9743.19	H3-3B	H3.3 histone B
92170	1.13e-01	2.83e-02	0.96	-2.193103	-2.105649	31.71	MTG1	mitochondrial ribosome associated GTPase 1
100303749	1.13e-01	2.83e-02	1.032	-2.192852	-2.263047	36.2	LOC100303749	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae) pseudogene
642475	1.13e-01	2.84e-02	1.205	2.191766	2.642116	91.53	MROH6	maestro heat like repeat family member 6
760	1.14e-01	2.86e-02	1.291	-2.189609	-2.826598	33.01	CA2	carbonic anhydrase 2
139231	1.14e-01	2.87e-02	1.105	-2.187586	-2.417472	16.33	FAM199X	family with sequence similarity 199, X-linked
1195	1.14e-01	2.88e-02	0.946	2.186686	2.068517	769.87	CLK1	CDC like kinase 1
220869	1.14e-01	2.88e-02	0.856	-2.186407	-1.872296	38.93	ZNG1E	Zn regulated GTPase metalloprotein activator 1E
8368	1.14e-01	2.88e-02	1.107	2.185827	2.420392	37.3	H4C13	H4 clustered histone 13
